seq,otitle,odate,label,url
"12512","亞太電信GtPay 搶智慧繳費商機","2019/7/19 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=df9d6739a16d41c5bb29bc8cd2aa9f48"
"12513","亞太電信優惠 限量5000人","2019/7/8 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5fed2a14e5b749e5b710eb9cb0a3131e"
"12515","亞太電信拚轉型 布局AI邊緣運算","2019/7/15 下午4:52","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e871504997ec44499230938c1e287816"
"12517","亞太電信＋富邦銀 推AI分行","2019/6/24 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4e65fc350471424b9afebeeace9d6ebb"
"12521","亞太電連年虧損 呂芳銘承諾今年EBITDA轉正","2019/6/19 上午11:01","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=875e1880cdb045fc9c5dc79335a8848b"
"12525","亞洲國家攜手 拓展資料經濟商機","2019/4/5 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=220c5814f54445bcad4b6c0a37ac9868"
"12526","亞洲大學 全面落實AI教育","2019/2/24 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7754aa00f8834530a92d794054c15270"
"12528","亞洲大學創意創新創業企畫競賽 勇奪6大獎","2019/1/13 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fa7bd20b6437444c80c953d5964c11ea"
"12532","亞洲物流展 受理報名","2019/8/26 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=497606ea72e64f678b2615177f976904"
"12534","亞洲科技業 搶攻純網銀","2019/4/16 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bb213e9368c046958c0483bdc3aa810d"
"12536","亞洲雲端學院 上線","2019/1/12 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5fbd33a4e9da4ac9b0bd03b986671b5a"
"12537","亞洲首宗 Google在台買再生能源","2019/1/24 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=67e129dd49eb4de3a73af348ecb20255"
"12539","亞馬遜、谷歌 智慧音箱大纏鬥","2019/3/1 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=27dec0468ea741e8a51f0d1e1b806a41"
"12541","亞馬遜串流音樂 快速竄紅","2019/7/12 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=72fbf463fad04e638959659bcb05a8ec"
"12542","亞馬遜全球開店 開跨境出口電商博覽會","2019/6/25 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c34a4794352f4a77b1c0ea24b8843058"
"12543","亞馬遜全球首個跨境電商園 杭州開張","2019/4/11 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0a19b0a26ffc497589480980919f4054"
"12545","亞馬遜告別紐約 反彈聲浪大","2019/2/17 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0d28dd97fad34bf793685d41ae83d5b9"
"12546","亞馬遜品牌價值 踩谷歌蘋果","2019/6/12 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a3da3c3cb9194653bec29bbb87820783"
"12547","亞馬遜在英滿意度 直直落","2019/2/3 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fe02b3e13c5245658995a9aaa3c9ad77"
"12551","亞馬遜打假 釋出下架權","2019/3/2 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2604d3fd38644c7cbd8a5ce4f0a4391a"
"12552","亞馬遜推免費串流頻道","2019/1/12 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=28f857aa65c8417e895e3a892ac8e675"
"12553","亞馬遜推免費音樂串流","2019/4/20 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=507bb7e4b7c04ff582fb04d65f5fb4b9"
"12562","亞馬遜收購Eero 攻智慧家庭","2019/2/13 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3134a354b23a4aafbba312bebee23761"
"12568","亞馬遜新總部惹民怨","2019/7/7 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f1fe332a7d1c4d688ca76c1fc6be6018"
"12570","亞馬遜注資英送餐新創","2019/5/18 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fb45c4b3a8f0443d8ff8a8ea46935003"
"12575","亞馬遜第二總部 傳撤出紐約","2019/2/10 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ce0b9ef8137940ecb8aebece24cd2ce1"
"12578","亞馬遜谷歌 串流APP大和解","2019/4/20 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a733e278ba554fe3bd74c05f88b82086"
"12584","亞馬遜：放棄紐約建第二總部","2019/2/16 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ab9f9a242a0d47b5948c0b5d9b9bdb84"
"12586","交友軟體 逾5成不會退款","2019/9/7 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fe189d56e2524ea5b37403c91f535658"
"12587","交大創新研發 全球IT廠按讚","2019/4/2 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cfc2cb63279747d890afb64b191f5b90"
"12590","交流 台美拓展智慧醫療","2019/7/22 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=14cd97769a3e4370ab51a0d535010a85"
"12592","交通部擬修法規範 Uber：將衝擊在台營運","2019/3/27 下午10:39","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7715527ef0714c3fb9075b84a810504b"
"12594","交部：可望無縫接軌","2019/4/23 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e2badd98f8fb47faa5b2f0aef98eea68"
"12596","交長視察桃機 社群馬上發文","2019/1/17 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=22c7eded25da44d19519164da5e897ad"
"12606","京東打造AI創新中心","2019/8/31 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bd86bfd32f2744d1ab9536f3d10ac2d7"
"12608","人力銀行傳20萬個資遭竊","2019/7/20 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=10ef8eb870ab4ac0a3e98944854e7e54"
"12610","人工智慧 硬體大利多","2019/2/4 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3256e18516ad4922904447b1393c3ed2"
"12612","人工智慧ETF 正夯","2019/1/7 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c9158db2e0b24c0193880e4193c2011b"
"12613","人工智慧…投資新焦點","2019/6/23 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=be23aaa7e09a461088fc32a23578c21c"
"12615","人工智慧夯 帶旺美科技股","2019/1/11 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=b1bd103dab53462d8952a17df79847ab"
"12616","人工智慧學校成立週年 為產業培養3000名AI人才","2019/2/23 下午1:50","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f88e07fe91ab4b81bf9c8b56d034bb01"
"12621","人手一機 躍YouTube最大觀賞國  印度人瘋看影片 引爆商機","2019/4/6 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=21f8cafe4cd94dfbb96005a4d91d51d8"
"12626","人機協作成趨勢 專家建議企業掌握轉型契機","2019/8/27 下午3:59","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2aec327c6693484f924b2ffa18d90eaf"
"12649","仁寶英業達緯創將受惠","2019/8/31 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f12d7bb6bc8b4ac296428c4f0c0492bb"
"12651","仁寶轉投資 進軍AI醫療","2019/4/19 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cdbc30c1ba8c476aa6c075945062978b"
"12652","仁寶進軍醫療有成","2019/2/11 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f4eb8520cd214dfb84ae3031afabbede"
"12661","今年伺服器出貨 可保去年水準","2019/9/10 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d60d99c09856466fa044374194da2876"
"12664","今年四趨勢 顛覆商業模式","2019/1/6 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bcaf7ce4ed3c439385cc32a31763d40b"
"12666","今年徵1,600人 最高起薪48K","2019/6/27 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0f482dbb172f4f0999f970346ccbc707"
"12675","他接地氣 充分授權","2019/1/7 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3b92ea238afb4800821a55a4ec136ff9"
"12676","他，對台灣有很深的關懷","2019/1/17 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7a0ef5a9ab004114b8c27075798db192"
"12677","他，操刀數位化轉型","2019/7/2 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=16fe17f94a0544449886c7ca11956bc3"
"12678","他，風雨無阻 每天晨跑","2019/7/27 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=34f8d749b95d4befa7f3355adedd78d0"
"12688","以色列科技創業之父 盼台以合作強化組織管理","2019/9/5 下午8:07","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=08ae2c93f6ae4f1d9045489f7bbb9697"
"12697","任天堂拓市 推平價遊戲機","2019/7/12 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=938de882ac56468ab32eda92f0bd1482"
"12698","任天堂推新Switch 夏普搶單","2019/3/26 上午3:17","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ec636bc1388d402c815713e2c46fd823"
"12733","企業加速導入AI 客戶體驗與自動化是動力","2019/7/17 下午1:24","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d1c0713505ac4514a8f21e35e8779a02"
"12735","企業導入AI 掌握三大要素","2019/7/29 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=173dbe3011754453b85d0e7f6fe4e667"
"12737","企業投資智慧機械5G可抵減營所稅 立院三讀","2019/6/19 下午3:34","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6239fc2031f8497196eec22ffa8cc630"
"12738","企業拚AI 掌握三關鍵","2019/1/4 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fa6dc3eb22e740bb93b93b59a340f847"
"12740","企業數位化 善用三大新資本","2019/1/17 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2b1b2bf019cd499caac396d6fdd1494a"
"12741","企業疑難雜症 一窗搞定！","2019/2/15 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c433c01c3c7449c9a8e9a6f09f5c74c4"
"12743","企業職能轉型 財務長扮演關鍵角色","2019/4/11 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c1114546fb4c4c7e9d5cbdb4100bc48e"
"12745","伊頓狂接轉單 生產線滿載","2019/1/30 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=73dcf7e1452d48e6a72770dae6a179bd"
"12748","伺服器ODM廠 保守看待","2019/3/2 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f1bd873798724b468960c00e27bbe2ac"
"12755","低門檻懂配息 智能理財升級","2019/4/19 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0eab41330ddb4ebf8b824a0a9d8fe506"
"12758","佐伯和彥 資安沒有萬靈丹","2019/6/28 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=45184a1312be4604b93ed22fd66f88e0"
"12759","何經華：企業數位轉型 HR人資扮關鍵","2019/8/28 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ffded752faeb4bc9bae625b8370932cb"
"12760","余俊彥的成功之道 多5%鍥而不捨精神","2019/4/22 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=112efcdc1128472fab712fc713a775ce"
"12768","佳世達：建置智慧工廠 看好人機協作","2019/8/2 下午7:40","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=135f67e7fa5b4523b3bf71b9d1b3427f"
"12772","使用合理嗎？政府恐成「隱私供應商」","2019/3/27 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cd5ce7b92683414db2ee2f4ad3e4a905"
"12779","侯友宜訪諾基亞談5G發展","2019/7/15 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=588bda3fc1f641009536af8856554d93"
"12783","促進台灣AI接軌國際  科技部邀AI大師來台交流","2019/8/27 下午1:19","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a23458e7c43c47ecadae8c2062f7d2a1"
"12784","促進電商出口 擬建物流中心","2019/6/8 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fadd7a5e713f4aacafe059fe23f80042"
"12787","俄羅斯 搜尋引擎龍頭強攻自駕車 年底上路測試 叫陣Google","2019/8/20 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c7ae888195484932b844fea0f7c9c956"
"12793","信用卡優惠 往高端客靠攏","2019/1/15 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1ee3b3d1ecb14dcf95ef7a3233160b63"
"12795","信用卡數 衝破雙卡風暴障礙","2019/9/5 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=496629a1bc0e4076b3cfb15dc2b9a2db"
"12796","信用卡機場免費接送 範圍不一","2019/1/23 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=63ea6da08a58436bbca4f7db6ecd0c4c"
"12799","信義商圈 10座多媒體資訊站啟用","2019/8/20 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c2f20b7c23884909ae1b65938d067d25"
"12806","信驊下半年動能爆發","2019/8/24 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=81a4426cd70b4430abe330396fa2fc24"
"12813","借助科技 病患在家如醫在旁","2019/7/20 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d3b66c74a87a4ed0812096be88b461e4"
"12814","借鏡加國 台版STO將進沙盒實驗","2019/3/28 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1658e7885907419e9567ed6b5ec2619f"
"12822","偏鄉借網漫遊 亞太電信解套","2019/4/18 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=15074c58156a4138b82425694471af6e"
"12824","做FinTech 尊重金融本質","2019/8/12 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d1748847d3bd44a283fd92d703ccbe3f"
"12826","健促產業論壇 日本專家來台獻策","2019/8/28 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1ecb734d3833458fa7f50f2e212cdd66"
"12828","健保又將破產 希望在ＡＩ","2019/5/2 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f32c8d15caf94e9fab90ca268eee03ee"
"12829","健保署砸6.8億 升級各院所網速","2019/1/23 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=782cc4757f3140e2a8bb86a2b207d1f4"
"12831","健康科技整合照護 花蓮秀林推動有成","2019/6/17 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8827f7cd440543b9891e8a164e360908"
"12832","健康記錄器 爆隱私權爭議","2019/3/9 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=834ebbbd2708464a8cc8115d8b858249"
"12833","偷渡式下載攻擊 我國最氾濫","2019/4/2 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=26ec7c6d5dfb4cee86f84a57ed514c9e"
"12834","偽身分證竄台？ 淘寶賣防偽紙、變色油墨","2019/1/23 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8f7e078518cc46f89b3609944146b87b"
"12838","傳ATM全台大當機 中信銀：系統壅塞已排除","2019/5/10 下午10:37","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=80147cea97454f719d96e83c5fea8ed0"
"12868","傳富邦主導純網銀 LINE：適當時機公布","2019/1/3 上午8:35","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6c06bcb8e5444eccb2b88f17cc670e64"
"12872","傳年中績效獎金沒消息  華碩：31日發放","2019/7/29 下午3:34","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=28a49b7094814aada7e615addda66db2"
"12873","傳推299吃到飽搶客 遠傳：並無銷售","2019/5/7 下午2:41","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5966185a0e654a93b95daa09652942b9"
"12875","傳硬體製造移往台灣 Google：持續評估供應鏈","2019/6/12 下午5:31","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ba5133818c4344bfb60588ec052bf58a"
"12876","傳統媒體槓新創 內容取勝","2019/7/23 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c43d4a0d44ef42be8c0cd0f3a67c69d2"
"12879","傳統銀行五招 反制數位威脅","2019/5/2 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bff34cc83f2b4bbab4c53f4d5e5d9918"
"12884","傳解散VR子公司 宏碁：不回應臆測","2019/1/3 上午10:46","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e3fc01f39c674106845df9d358f5332e"
"12889","債權商城 FinTech創新投資平台","2019/2/3 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=b285901bc8be4b0baa2122824936d7cf"
"12890","僑光科大攜中市 培育電競人才","2019/6/16 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e0cb63526a9e4fee9114282e87a34b12"
"12893","價創計畫報喜 台大教授創業團隊獲矽谷創投投資","2019/6/19 下午3:47","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=075f59b1f5134a5094076ef3e107d4f7"
"12896","儀科中心攜新創 搶攻全球精準醫療","2019/7/26 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=aef8446b569342e5a03f96318ac781d9"
"12900","優化跨境交易 電商啟動AI實驗室","2019/4/20 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=760ffc8d706c49f79c5a9ee75a286b6d"
"12904","優步IPO失靈 獨角獸落漆","2019/5/12 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3f1b2dd14cc1450487539811c6b6dc4e"
"12908","元大銀致力FinTech 奪四項專利權","2019/7/15 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c6656d8452a34e60a2abddc44a1600b2"
"12909","元太攻OTFT 搶電子紙商機","2019/8/23 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=89e17b8a705c4b4695bd5c2b1a06df28"
"12912","兆豐銀傳撤資純網銀 顧立雄怒了","2019/9/11 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c7b3ff804f9f48428574208e5a25f8b1"
"12915","先進輔助系統 CES展新星","2019/1/13 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3e03bce9c97f485a80827f5420113a2c"
"12922","光寶創新獎 聚焦自駕AI","2019/8/24 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ca12736df9474f28abd68d2048c6300b"
"12937","免簽赴紐西蘭 10月起需上網申請電子授權","2019/3/12 下午6:42","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9c7b2bb341f54f82950b4111c2046732"
"12939","兒童界洗腦神曲 讓韓商暴紅","2019/1/17 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4eceaedcf3d74436b640747fef1f56eb"
"12944","內憂外患夾擊 金雞母失色","2019/6/18 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d7d4d8aa6d9b40d3bccef758d8ad253c"
"12946","內政部：數位身分證私密金鑰無法重製 資安無虞","2019/9/11 上午11:05","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3231427530f9469ea98bc5376b931826"
"12949","全台不到千人 7年級生看準藍海產業成為專利師","2019/5/18 下午4:39","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6cfe763a10d04aca92814a8697c92840"
"12951","全台衝AI  人工智慧崛起","2019/5/12 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7f7d85b3b7bd4e1e9005e0db03d93a54"
"12952","全台逾千名高中職生參與AI實作 女性占4成","2019/8/21 下午2:19","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=ad1774e6a29f4126b48361cb8741b27b"
"12953","全台首創 人工智慧改備審資料","2019/3/6 上午3:16","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d5af6b525c78434b820e4bdee80e10b6"
"12954","全台首創 高雄加工區啟動都更","2019/3/12 上午5:30","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1daf4635e69845ada52e558727bd0867"
"12955","全台首家 躍獅智慧藥局啟用","2019/4/18 上午3:17","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d31c9d0a18154206af2f8c9f1fc6a6d6"
"12956","全台首輛 智能醫療車 駛進高雄偏鄉","2019/8/30 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d8f573fcf9a64c9683feb2a547e03786"
"12957","全台首輛 掛牌自駕車 下月竹市上路","2019/9/9 上午0:00","1","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=014ac249fb3d4443b0819c703f1c7ef7"
